Column1	Column2
l’enzyme de conversion de l’angiotensine	[ECA]
l’épilepsie	est également l’une des affection/s l’une des affections les plus fréquentes
L’évolution chronique	(maladie/s persistance d’une maladie active pendant une durée supérieure à deux an)
l’existence d’activités des fibres nociceptives d’origine ectopique	(générées à distance du segment initial de l’axone)
L’HAD	est un/e un peptide de neuf acides aminés fabriqué dans les neurones magnocellulaires des noyaux supra-optiques et paraventriculaires de l’hypothalamus
L’HAD	est un/e un peptide de neuf acides aminés fabriqué dans les neurones magnocellulaires des noyaux supra-optiques et paraventriculaires de l’hypothalamus
L’HAD	aussi appelée AVP
L’HAD	aussi appelée AVP
L’HAD	aussi appelée AVP
L’HAD	aussi appelée AVP
L’hémophilie A acquise	est un/e maladie/s une maladie hémorragique liée au développement d’un auto-anticorps dirigé contre le facteur VIII
L’hémophilie A acquise	(HA)
L’hémophilie A acquise	(HA)
l’hyperosmolarité diabétique	est un/e affection/s une affection dont le pronostic reste sévère
l’hyperosmolarité diabétique	est un/e affection/s une affection dont le pronostic reste sévère
L’hypoglycémie	est définie par une glycémie capillaire ou veineuse inférieure à 3 ,3 mmol/L
L’hypoglycémie	est définie par une glycémie capillaire ou veineuse inférieure à 3 ,3 mmol/L
L’hyponatrémie	(sodium plasmatique = 135 mmol/L)
L’hyponatrémie	est définie par une natrémie inférieure à 135 mmol/L 
L’hyponatrémie	est définie par une natrémie inférieure à 135 mmol/L ; elle est considérée comme modérée jusqu’à 130 mmol/L et profonde au-dessous de 120 mmol/L
L’hyponatrémie	est l'un trouble/s un des troubles hydroélectrolytiques les plus fréquemment observés à l’hôpital
L’hyponatrémie	est l'un l’un des troubles hydroélectrolytiques les plus fréquemment observés à l’hôpital
L’IC-FEP	considérée comme  maladie/s une maladie de la diastole ventriculaire gauche ( IC diastolique )
l’imagerie corrélative	(dite « hybride » ou « multimodalité »)
l’imagerie corrélative	(par exemple la TDM (pour la quantification et la localisation anatomique ) , l’IRM , la spectroscopie par résonance magnétique)
l’imagerie corrélative	la TDM (pour la quantification et la localisation anatomique ) , l’IRM , la spectroscopie par résonance magnétique
l’imagerie corrélative , de fusion ou « multi-modalités » 	(TEMP/TDM et TEP/TDM)
l’imagerie nucléaire 	incluent la scintigraphie au gallium ou la tomodensitométrie par émission de positons marqués au fluorodéoxyglucose ( FDG-TEP )
l’index pronostique international	(IPI)
L’infiltration éosinophile	définie par la présence d’au moins 20 PNE au fort grossissement
L’insuffisance rénale chronique	définie par une clairance de la créatinine inférieure à 60 mL/min
l’obstruction ventilatoire	définie par la baisse du ratio VEMS/CV
l’uvéite	est un/e maladie/s une manifestation particulière d’une maladie générale , qu’elle soit inaugurale , secondaire ou concomitante aux signes extra-oculaires 
L’uvéite	regroupe maladie/s un large ensemble de maladies inflammatoires de l’uvé
L’uvéite antérieure	définie par une atteinte de l’iris et des corps ciliaires
la    chorée  de  Huntington	est une trouble/s pathologie d' hyper-motricité
la    chorée  de  Huntington 	est une pathologie d' hyper-motricité
la    maladie  de  Parkinson	(maladie/s MP)
la  capacité  pulmonaire  totale	pour centCPT
La  fibromyalgie	est définie par trouble/s un syndrome douloureux chronique de l' appareil locomoteur associé à des manifestations fonctionnelles très variées : troubles du sommeil , céphalée , points douloureux , seuil de douleur abaissé , fatigue générale , troubles digestifs , anxiété générale , dépression
la  fissure	est une image d' addition linéaire de moins de 1 mm de largeur
La  fusion  d'  images	consiste à à mettre en correspondance des images d' une même modalité d' imagerie ( fusion monomodale ) acquises à des instants différents ou bien des images de modalités d' imagerie différentes ( fusion multimodale ) 
La  fusion  rigide	consiste à rechercher 3 rotations et 3 translations permettant de superposer au mieux les images à fusionner
la  grande  circulation	appelé/e circulation systémique
la  maladie  d'  Alzheimer 	maladie/s  la maladie neurodégénérative
La  Maladie  de  Parkinson	(maladie/s MP)
La  maladie  de  Parkinson	est un/e maladie/s une maladie neuro-dégénérative d' hypo-motricité
la  maladie  de  Parkinson	représente maladie/s l' affection neurodégénérative la plus répandue , après la maladie d' Alzheimer
la  maladie  de  Parkinson	représente maladie/s l' affection neurodégénérative la plus répandue , après la maladie d' Alzheimer
la  maladie  de  Parkinson 	l' affection neurodégénérative la plus répandue , après la maladie d' Alzheimer
la  maladie  de  Parkinson  	représente l' affection neurodégénérative la plus répandue , après la maladie d' Alzheimer
La  maladie  lupique	est un/e maladie/s une maladie de toute une vie
la  moelle  épinière	(myélite)
La  MP	est la maladie/s  la seule maladie neuro-dégénérative pour laquelle un traitement de substitution à base du neuromédiateur manquant s' est révélé efficace
La  MP	est un/e maladie/s un trouble moteur
La  MP	est une maladie/s maladie neuro-dégénérative
La  MP	décrit ... sous le nom de shaking palsy ( paralysie agitante )
la  MP	est une pathologie d' hypo-motricité
la  MP	est une pathologie d' hypo-motricité
La  narcolepsie	(maladie/s maladie de Gélineau)
La  narcolepsie  	est une cause fréquente de somnolence chronique caractérisée par l' intrusion dans l' état d' éveil d' aspects physiologiques du sommeil paradoxal
La  névrite  optique	est une affection/s une affection d' origine inflammatoire du nerf optique , fréquente
la  notion  de  névrite  optique  rétrobulbaire	définition la neuropathie optique s' accompagne d' un aspect normal de la papille lors de l' examen clinique initial du fond de l' œil
La  polyarthrite  rhumatoïde	est la maladie/s la plus fréquente des maladies auto-immunes humaines
La  polyarthrite  rhumatoïde	est une maladie/s une maladie systémique qui , en plus de l' atteinte articulaire destructrice , affecte les poumons , le coeur , l' endothélium vasculaire et s' accompagne d' un risque infectieux élevé
La  polyarthrite  rhumatoïde	(PR)
La  polyarthrite  rhumatoïde  (  PR  )  et  le  lupus  érythémateux  systémique  (  LES  )	sont des maladie/s des maladies auto-immunes d' origine multifactorielle
La  polyarthrite  rhumatoïde  (  PR  )  et  le  lupus  érythémateux  systémique  (  LES  ) 	sont des maladies auto-immunes d' origine multifactorielle , dont le processus pathogène résulte de l' interaction entre une combinaison de facteurs génétiques et de facteurs environnementaux
La  protéine  IHF	définie ; est la la NAP présentant la plus forte spécificité de fixation à l' ADN avec une séquence consensus clairement définie
La  protéine  IHF	définie ; est la la NAP présentant la plus forte spécificité de fixation à l' ADN avec une séquence consensus clairement définie
La  protéine  p53	aussi appelée protéine gardienne du génome
La  protéine  p53	aussi appelée protéine gardienne du génome
la  protéine  TAR  DNA-binding  Protein  43	(TDP-43)
la  régulation  des  systèmes  de  réparation	notamment la réponse adaptative cellulaire
la  régulation  des  systèmes  de  réparation	notamment la réponse adaptative cellulaire
la  rigidité  musculaire  	(résistance à un mouvement passif des membres)
La  sclérose  latérale  amyotrophique	est l' maladie/s l' affection la plus fréquente des maladies du neurone moteur
La  sclérose  latérale  amyotrophique	(SLA)
La  sclérose  latérale  amyotrophique 	est la l' affection la plus fréquente des maladies du neurone moteur
La  SEP	constitue affection/s un prototype d' affection chronique nécessitant une prise en charge multidisciplinaire bien coordonnée entre les différents intervenants
La  SEP	constitue affection/s un prototype d' affection chronique nécessitant une prise en charge multidisciplinaire bien coordonnée entre les différents intervenants
la  splénomégalie  myéloïde	ou myélofibrose primitive
la  Trichothiodystrophie	est une maladie autosomale récessive
La  trichothiodystrophie  ,  tout  comme  le  Syndrome  de  Cockayne  et  le  Xeroderma  pigmentosum	est une maladie/s maladie autosomale récessive
La  trichothiodystrophie  ,  tout  comme  le  Syndrome  de  Cockayne  et  le  Xeroderma  pigmentosum	est une maladie/s maladie autosomale récessive
La  trichotiodystrophie	est une maladie/s maladie génétique très rare ( sa prévalence n' est pas connue )
La  trichotiodystrophie	est une maladie/s maladie génétique très rare ( sa prévalence n' est pas connue )
La  trichotiodystrophie	(TTD)
La  trichotiodystrophie 	est une maladie autosomale récessive
la  Tyrosine  Hydroxylase	(TH)
la  Tyrosine  Hydroxylase  	(TH)
La Bartonellose	ou maladie/s maladie des griffes du chat
La CAIX 	est un/e un marqueur de l’hypoxie , notamment en cancérologie
La cellule  endothéliale	(CE)
La CMI	est définie par une inhibition complète de la pousse pour l' AMB et une inhibition marquée pour les azolés et la 5-fluorocytosine
la concentration de l' antibiotique est supérieure à la CMI du germe 	(antibiotique dit temps dépendant)
la dégradation 	(psma2 , psmd1 , uba52 , ube2i , prei3 , trypsine Vb , cma1 , ubiquitine-L40)
la désacétylation des substrats chromatiniens par certaines histone-désacétylases	(HDCA)
La DM1	peut être considérée comme maladie/s une maladie de l’ARN
La dystrophie  myotonique	est une maladie/s une maladie multisystémique associant un déficit musculaire , une myotonie et un grand nombre de dysfonctions d' organe , dont les plus préoccupantes sont cardiaques et respiratoires
La dystrophie  myotonique	(DM1)
La dystrophie  myotonique	ne maladie multisystémique associant un déficit musculaire , une myotonie et un grand nombre de dysfonctions d' organe , dont les plus préoccupantes sont cardiaques et respiratoires
La dystrophie  myotonique  de  type  1	est une maladie/s une maladie de transmission autosomique dominante liée à une expansion trinucléotidique CTG instable dans la partie 3? non codante du gène DMPK
La dystrophie  myotonique  de  type  1	(DM1)
La dystrophie myotonique	apparaît comme maladie/s une maladie systémique
La dystrophie myotonique de type 1	est un/e maladie/s une maladie héréditaire de transmission autosomique dominante
La dystrophie myotonique de type 1	(DM1)
La dystrophie myotonique de type 2	(DM1)
La FE	est un/e maladie/s une maladie rare , sporadique , et d’étiologie inconnue
la fibrose médiastinale	(post-irradiation , post-infectieuse notamment tuberculeuse)
la forme d'une uvéite granulomateuse	d'autres maladie/s uvéites infectieuses ( virus du groupe herpès , tuberculose , syphilis , toxoplasmose , maladie de Lyme… ) , maladies générales ( sclérose en plaques , maladie de Vogt-Koyanagi-Harada ) , entités ophtalmologiques ( hétérochromie de Fuchs , ophtalmie sympathique , uvéite phaco-antigénique ) , uvéites médicamenteuses et pseudo-uvéites ( lymphome oculocérébral )
La gastroentérite à éosinophiles	est un/e affection/s une affection rare , bénigne , caractérisée par une infiltration d’une ou de plusieurs couches du TD par des PNE
La gastroentérite à éosinophiles	(GEE)
La gastroentérite à éosinophiles	(GEE)
La GR	est définie par la présence d’au moins un granulome identifié sur la ponction biopsie rénale
La guérison	est affirmée maladie/s affirmée en l’absence de récidive de la maladie trois ans après l’arrêt de tout traitement
La guérison	est définie par maladie/s la disparition des signes de la maladie
La maladie de Chagas	(maladie/s infection parasitaire à Trypanosoma cruzi)
La maladie de Chagas	(maladie/s infection parasitaire à Trypanosoma cruzi)
La maladie de Fabry	est un/e maladie/s une maladie héréditaire du métabolisme , de transmission liée à l’X , appartenant au groupe des sphingolipidoses
la maladie de Kawasaki	ou maladie/s syndrome adéno-cutanéo-muqueux
la maladie de Kawasaki	(MK)
la maladie de Kawasaki 	(MK)
la maladie de Kawasaki 	correspond correspond sur le plan nosologique à une vascularite des vaisseaux de moyen calibre affectant avec prédilection l’enfant d’âge préscolaire
la maladie des chaînes légères	(maladie/s maladie de Randall)
la maladie des chaînes légères	ou light chain deposition disease
la métalloprotéinase 1	(maladie/s TIMP-1)
La MP	est un/e maladie/s une maladie neuro-dégénérative progressive qui touche les neurones dopaminergiques de la substance noire
la myocardite	définie comme une « inflammation du myocarde » associée ou non à une nécrose myocytaire
la myocardite	définie comme myocardite active , frontière , persistante , en voie de guérison , ou guérie
la myocardite	reste définie comme une « inflammation du myocarde »
La narcolepsie	est une affection/s affection chronique caractérisée par une tétrade symptomatique
La neuromyélite  optique  de  Devic	est une  maladie/s une maladie inflammatoire du système nerveux central associant une atteinte du nerf optique ( névrite optique ) et de la moelle épinière ( myélite )
la neutropénie cyclique	aussi appelé/e hématopoïèse cyclique autosomique dominante
La pellagre	est un/e maladie/s une maladie due principalement à un déficit en vitamine B3 ou niacine
la physiologie neuronale	(la régulation locale de la synthèse protéique)
La POI	est un/e maladie/s une complication rare mais potentiellement grave du LES qui peut inaugurer la maladie ou être la seule manifestation d’une poussée
la ponction biopsie rénale	(PBR)
la ponction biopsie rénale 	(PBR)
la poussée « cutanéo-articulaire »	est l' maladie/s l’expression clinique la plus fréquente des poussées lupiques
La PR	étant une maladie/s une maladie chronique
La présence d’un déficit neurosensorie	définie l’existence d’un déficit auditif ou visuel , lors de l’examen médical d’entrée.
la prise d' un médicament sédatif	(trouble/s consommation importante de benzodiazépines chez les parkinsoniens )
la prise en charge des facteurs de risques cardiovasculaires	tels que le contrôle de l’HTA , de la dyslipidémie et l’arrêt du tabac
La psychose	est définie par une altération sévère de la perception de la réalité caractérisée par des hallucinations et des illusions non critiquées
La résistance  clinique	peut être définie comme l' inefficacité thérapeutique d' un traitement antifongique au cours d' une infection fongique
La résistance au traitement	définie par la persistance ou la recrudescence de la fièvre plus de 36 heures après l’administration de l’injection d’IgIV
La rigidité 	, définie comme maladie/s une résistance aux mouvements passifs
La rigidité 	est déifnie commme maladie/s une résistance aux mouvements passifs
La sarcoïdose	est un/e maladie/s une maladie systémique chronique d’étiologie inconnue
La sarcoïdose	est un/e une cause fréquente d’uvéite
La sarcoïdose	est un/e maladie/s une maladie granulomateuse multisystémique d’origine inconnue atteignant préférentiellement les organes médiastinopulmonaires
La sarcoïdose	est un/e maladie/s une maladie systémique caractérisée par la formation de granulomes immunitaires au niveau des organes atteints
La sarcoïdose	est un/e affection/s une affection granulomateuse multiviscérale , de cause inconnue , caractérisée par une infiltration tissulaire constituée de granulomes tuberculoïdes à cellules géantes , sans nécrose caséeuse associée
La sarcoïdose	est un/e maladie/s une maladie rare et sa forme familiale l’est , a fortiori , plus encore
La sarcoïdose , la maladie de Crohn et le syndrome Blau	sont maladie/s des maladies inflammatoires granulomateuses chroniques
La sclérose  en  plaques	est une maladie/s maladie neuro-inflammatoire
La sclérose  en  plaques	(SEP)
La sclérose  en  plaques 	est une maladie neuro-inflammatoire
La sclérose  latérale  amyotrophique	est une maladie/s une maladie neurodégénérative rare d' étiologie indéterminée 
La sclérose  latérale  amyotrophique	(SLA)
La sclérose  latérale  amyotrophique 	est une maladie neurodégénérative rare d' étiologie indéterminée
La SEP	constitue affection/s un prototype d' affection chronique nécessitant une prise en charge multidisciplinaire bien coordonnée entre les différents intervenants
la sonde	est appelé/e par convention Le brin d' ADN de séquence connu , et dont la séquence est spécifique d' un gène de l' espèce étudiée
la souche CF7968	(appelé/e K12)
la souche CF7968	(appelé/e K12)
la spectrométrie de masse en temps de vol	consiste à accélérer tous les ions à la même énergie cinétique.
la spondylarthrite ankylosante 	(SPA)
La STB	est définie par une triade clinique : déficience mentale , épilepsie et angiofibrome de la face
la thyroid stimulating hormone	(maladie/s TSH)
La tomographie par émission de positons 	(TEP)
La tomographie par émission de positons au 18 fluorodéoxyglucose	(TEP-18FDG)
la triade clinique	: syndrome confusionnel , troubles oculomoteurs , anomalies de la marche et de l’équilibre
la triade de symptômes moteurs caractéristiques de la maladie de Parkinson 	(maladie/s akinésie , rigidité et tremblement de repos)
la triade de symptômes moteurs caractéristiques de la maladie de Parkinson 	(maladie/s akinésie , rigidité et tremblement de repos)
la tuberculose et la syphilis	notamment d'autres infections bactériennes non exceptionnelles
La tubulopathie proximale	se manifeste par un syndrome de Fanconi
Laboratoire de Cancérologie Expérimentale	(LCE)
Laboratoire de Cancérologie Expérimentale	(LCE)
l'autonomie	désigne la capacité à prendre des décisions et à en assurer la responsabilité.
le    nom  de  Xeroderma	, maladie/s ce mot latin signifiant littéralement « en parchemin
le    nom  de  Xeroderma	maladie/s ce mot latin signifiant littéralement « en parchemin
le  cortex  cérébral	(ou trouble/s néocortex)
le  domaine  5Y-CAP	appelé/e il se retrouve dans un grand nombre de protéines capables de lier l' ADN , dont la protéine CAP ( Catabolite Activator Protein )
le  domaine  5Y-CAP	appelé/e il se retrouve dans un grand nombre de protéines capables de lier l' ADN , dont la protéine CAP ( Catabolite Activator Protein )
le  lupus  érythémateux  systémique  	(LES)
le  neuropeptide  hypocrétine	appelé/e orexine
le  paramètre  ls 	(c' est-à-dire maladie/s ; définit comme « s » pour sibling , c' est-à-dire frères ou soeurs, définit comme le rapport de la prévalence de la maladie chez les apparentés du premier degré sur la prévalence de la maladie dans la population générale)
le  segment  interne  du  pallidum	appelé/e noyau entopédonculaire
le  segment  interne  du  pallidum	appelé/e noyau entopédonculaire
Le  syndrome  de  Cockayne	est une maladie/s maladie très rare
Le  syndrome  de  Cockayne	maladie/s une maladie très rare
le  vivant	définition : toute entité biologique présentant la capacité de se reproduire
le « Glasgow coma scale »	définie l' échelle définie par l' équipe de Glasgow
le « Glasgow coma scale »	(GCS)
Le CINCA 	(chronic , infantile , neurological , cutaneous and articular)
Le CINCA ( chronic , infantile , neurological , cutaneous and articular )	appelé/e syndrome appelé aussi NOMID ( Neonatal infantile Onset Multisystem Inflammatory Disease )
Le Cognitive Symptoms Inventory 	est un/e trouble/s un autoquestionnaire portant sur des activités quotidiennes nécessitant un « effort » cognitif qui permettrait de dépister les troubles [4] and [52]
Le Cognitive Symptoms Inventory 	(CSI)
Le Cognitive Symptoms Inventory 	(CSI)
Le déficit  en  récepteur  de  l'  IFN-gamma  comme  celui  en  IL-  12  et  en  récepteur  de  l'  IL-12	sont des maladie/s des maladies génétiques nouvellement décrites qui touchent l' enfant et l' adulte et qui sont marquées par une susceptibilité sévère et sélective vis-à-vis des mycobactéries peu virulentes
Le déficit  en  récepteur  de  l'  IFN-gamma  comme  celui  en  IL-  12  et  en  récepteur  de  l'  IL-12	sont des des maladies génétiques nouvellement décrites qui touchent l' enfant et l' adulte et qui sont marquées par une susceptibilité sévère et sélective vis-à-vis des mycobactéries peu virulentes
Le dysfonctionnement cognitif	est défini comme un déficit dans un ou plusieurs des huit domaines suivants : l’attention simple et complexe , la mémoire ( apprentissage et rappel ) , le processus visuospatial , le langage ( fluence verbale ) , le raisonnement ( résolution de problèmes ) , la vitesse psychomotrice et les fonctions exécutives ( planifier , organiser , séquencer )
le facteur Stuart 	(facteur Xa)
le gène	(Pfrabgdi)
Le génome viral	consiste en un ARN simple
le liquide-céphalorachidien 	LCR
Le lupus érythémateux systémique	est un/e maladie/s une maladie auto-immune systémique touchant préférentiellement la peau et les articulations
Le lupus érythémateux systémique	(LES)
Le lupus érythémateux systémique	(LES)
Le paludisme	est la maladie/s la maladie parasitaire la plus fréquente au monde
Le paludisme	est la maladie/s la maladie parasitaire la plus fréquente au monde
Le paracétamol	(par exemple Efferalgan® et Di-antalvic® ou Zaldiar® ou Ixprim®)
Le PTI	est un/e affection/s une affection auto-immune
Le PTT 	est défini par l’association de cinq signes : anémie hémolytique mécanique avec schizocytes , thrombopénie , anomalies neurologiques , fièvre et anomalies de la fonction rénale
le rhumatisme psoriasique	(RP)
Le riluzole	est la maladie/s molécule
le SIAD	définition correspond à une sécrétion d’HAD détectable en l’absence de stimulus osmotique ou volémique
le SIAD	définition correspond à une sécrétion d’HAD détectable en l’absence de stimulus osmotique ou volémique
le SIAD est sévère	c’est-à-dire l’osmolarité urinaire minimale est élevée ( 800–1000 mosmol/kg ) et la charge osmolaire faible notamment par inappétence
le stress 	somatique ou psychique
le syndrome de Susac	notamment est le surdité vasculaire
le syndrome de vasoconstriction cérébrale réversible	(SVCR)
Le syndrome de vasoconstriction cérébrale réversible	est un/e affection/s une affection caractérisée par une vasoconstriction prolongée , mais spontanément réversible des artères cérébrales , survenant de façon spontanée ou dans des circonstances particulières ( post-partum , utilisation de substances vasoactives )
Le traitement de la maladie digestive	(maladie/s corticoïdes , azathioprine , méthotrexate)
Le transforming growth factor beta	(TGFß)
Le traumatisme crânien grave	défini un GCS = 8 , ce qui correspond à l' absence de réponse ( verbale ou motrice ) aux ordres simples
Le type  de  chondropathie	était défini comme suit : l' amincissement cartilagineux est une perte de substance de plus de 5 mm de largeur dans le plan étudié ou une inversion du gradient cartilagineux
le virus de  l'  immunodéficience  humaine	(maladie/s VIH)
le virus de l' immunodéficience féline	(VIF)
le virus de l' immunodéficience féline	(VIF)
le virus de l’hépatite C	(VHC)
le virus de l’immunodéficience humaine 	(VIH)
le virus de la leucémie humaine de cellules T	(HTLV)
le virus de la leucémie humaine de cellules T 	(HTLV)
le virus de la maladie de Carré	(maladie/s CDV)
les  atteintes  non  artéritiques  du  nerf  optique	ou maladie/s « idiopathiques » 
les  bases  alkylées	notamment les alkylations en N7 de la guanine et N3 de l' adénine
les  bases  alkylées	notamment les alkylations en N7 de la guanine et N3 de l' adénine
les  CE  cérébrales  des  molécules  d'  adhérence	(notamment ICAM-1 et VCAM-1)
les  gènes  de  facteurs  anorexigènes	(MCH-melanin concentrating hormone , leptine , mélanocortine)
Les  infections  aspergillaires  invasives	sont des maladie/s des maladies sévères
les  maladies  génétiques	comme maladie/s Xeroderma pigmentosum , et le Syndrome de Cockayne
les  maladies  génétiques	comme maladie/s Xeroderma pigmentosum , et le Syndrome de Cockayne
les  moyens  d'  imagerie	tels que l' échographie et l' IRM
Les  parasomnies  du  sommeil  paradoxal	: trouble/s troubles du comportement du sommeil paradoxal , paralysie du sommeil
Les  parasomnies  du  sommeil  paradoxal 	: troubles du comportement du sommeil paradoxal , paralysie du sommeil .
les  protéines	comme notamment la ligase III et la polymérase ?
les  protéines  désiminées	ou maladie/s « citrullinées »
les  syndromes  de  Werner	(dysfonctionnement d' une hélicase entraînant un vieillissement prématuré et le développement de pathologies liées au vieillissement)
les  syndromes  de  Werner	(dysfonctionnement d' une hélicase entraînant un vieillissement prématuré et le développement de pathologies liées au vieillissement)
les  syndromes  de  Werner	(dysfonctionnement d' une hélicase entraînant un vieillissement prématuré et le développement de pathologies liées au vieillissement)
les  syndromes  de Bloom	(échange d' ADN trop fréquent amenant à un retard de croissance et de nombreux cancers)
Les  syndromes  parkinsoniens	sont définis par trouble/s une association de six troubles moteurs particuliers : le tremblement de repos , la rigidité musculaire , l' akinésie , une posture fléchie ( Figure 1 ) , le phénomène de freezing , et une instabilité posturale
les  syndromes de  Bloom	(échange d' ADN trop fréquent amenant à un retard de croissance et de nombreux cancers)
les  synucléinopathies	(maladie de Parkinson , atrophie multisystématisée)
les  synucléinopathies   	(maladie de Parkinson , atrophie multisystématisée)
Les  troubles  de  l'  éveil  ou  les  parasomnies  du  sommeil  lent  profond	: trouble/s éveils confusionnels , somnambulisme , terreur nocturne
Les  troubles  de  l'  éveil  ou  les  parasomnies  du  sommeil  lent  profond 	: éveils confusionnels , somnambulisme , terreur nocturne
Les  troubles  de  la  transition  veille-sommeil  ou  sommeil-veille	: trouble/s rythmies du sommeil , somniloquie
les accidents périphériques	tels que l' hypoxémie ou l' hypotension artérielle
les accidents vasculaires cérébraux	(AVC)
les affections articulaires intermittentes chez l' enfant 	, affection/s l' arthrite récurrente familiale et le syndrome de Marshall.
Les anomalies électrocardiographiques	sont trouble/s les troubles de la conduction auriculo-ventriculaire et intra-ventriculaires ( blocs de branche droite ) et les troubles du rythme , essentiellement ventriculaires
les antagonistes des récepteurs de l’angiotensine-2	(ARA-2)
les antagonistes des récepteurs de l’angiotensine-2 	(ARA-2)
les antibiotiques	notamment les céphalosporines
les anti-TNFa 	infliximab
les AR	définition sont définies comme des arthrites aseptiques survenant dans les semaines qui suivent une infection extra-articulaire ( génitale et/ou digestive )
les arthrites réactionnelles	(AR)
les AT directes	comme hirudine
Les atteintes digestives	notamment maladie/s viscérales
Les atteintes rénales	étaient définies par : une néphropathie tubulo-interstitielle granulomateuse ( n = 4 ) , une néphrocalcinose ( n = 2 ) , et une insuffisance rénale fonctionnelle engendrée par une hypercalcémie
les cataractes syndermatotiques	(maladie/s association cataracte - syndromes dermatologiques)
les causes courantes de syndrome confusionnel	(trouble/s trouble métabolique , méningite , crises convulsives répétées , accident vasculaire , etc.)
les cellules du sang périphérique	telles que les cellules B , T et NK
les cellules du sang périphérique	telles que les cellules B , T et NK
Les complications  du  syndrome  métabolique	(maladie/s obésité , diabète de type 2 [DM2] , maladies cardiovasculaires et cancers)
les complications sensorielles	notamment la cataracte cortico-induite
Les comportements oniriques	(trouble/s troubles du comportement du sommeil paradoxal)
les corticoïdes	notamment la prednisone
les crises généralisées	(trouble/s tonicocloniques , atoniques , voire à type d’absence , ou purement myocloniques)
les crises partielles simples 	(sans trouble de la vigilance)
Les domaines  topologiques	étant défini comme la région relaxée par une coupure simple ou double brin de l' ADN
les dysfonctionnements de systèmes neuronaux complexes	par exemple ceux de la pensée et de l' action
Les fonctions autonomes	incluent notamment le péristaltisme digestif , le larmoiement , les fonctions sexuelles , le contrôle de la pression artérielle et la variabilité du rythme cardiaque
les gènes	notamment les opérons d' ARNr
les gènes	notamment les opérons d' ARNr
les graisses 	, notamment saturées
Les hémopathies malignes	y compris le myélome sécrétant
les infections	notamment affection/s par le VIH et tuberculose
les infections bactériennes	(maladie/s maladie de Lyme , syphilis , tuberculose)
les lymphomes agressifs	(maladie de Hodgkin et lymphomes B diffus à grandes cellules)
Les maladies neurodégénératives	telles que la maladie de Parkinson et la maladie d' Alzheimer
les manifestations articulaires des entérocolopathies inflammatoires chroniques 	(maladie de Crohn et rectocolite ulcérohémorragique)
Les manifestations neuropsychiatriques 	sont trouble/s des céphalées , des troubles de la concentration , une apathie , un ralentissement psychomoteur , voire la stupeur , une ataxie , des hallucinations ou encore une anxiété ou un syndrome dépressif [
les marqueurs tumoraux	(alpha foetoprotéine , antigène prostatique spécifique , CA-125 , CA-19 ,9 , et CA- 15 ,3
les médicaments indispensables	, tels que les antalgiques
les modifications morphologiques	à savoir obésité facio-tronculaire , bosse de bison , et cutanées ( hématomes , lésions purpuriques )
Les myocardites	sont définies comme maladie/s des maladies inflammatoires du myocarde qui peuvent intéresser les myocytes , le tissu interstitiel et souvent le péricarde
les myocardites virales	(en particulier infection , réplication , réponse auto-immune , remodelage ventriculaire)
les opérons d' ARN ribosomiques	notamment gènes nécessaires à la croissance
les opérons d' ARN ribosomiques	notamment gènes nécessaires à la croissance
les pathologies démyélinisantes ou dégénératives cérébrales 	, notamment maladie/s  la SEP , la maladie d’Alzheimer , mais également dans le syndrome d’apnée du sommeil
les pathologies neurodégénératives	comme maladie/s la démence de type Alzheimer , la maladie de Parkinson , la paralysie supranucléaire progressive
Les patients classés MIRS 5	c'est-à-dire trouble/s en fauteuil
les phénomènes douloureux	trouble/s brûlures , picotements , paresthésies , allodynie , hyperalgie
les phénomènes dysautonomiques	troubles de la sudation , troubles fonctionnels intestinaux et vésicaux , syndrome sec , troubles visuels , bouffées de chaleur , hypotension orthostatique
les polynucléaires neutrophiles 	(PNN)
les principaux composants de la membrane basale	, comme la laminine et le collagène de type IV 
Les protéines EWI-2 et CD81	sont des des protéines palmitoylées
Les quatre grandes fièvres héréditaires périodiques	maladie/s TRAPS ou fièvre hibernienne -Maladie périodique ( fièvre méditerranéenne familiale ) -Syndrome de Muckle-Wells , et proche l' urticaire au froid familiale -Syndrome Hyper-IgD Rares 
les récepteurs activés par les proliférateurs de peroxysomes 	(PPARs)
Les rétinopathies associées aux cancers	sont des affection/s des affections rétiniennes rares caractérisées par la présence d' une baisse d' acuité visuelle progressive , le plus souvent bilatérale , s' associant à une héméralopie et d' un scotome annulaire
les SP	, notamment la SPA
Les spondylarthropathies 	regroupent la spondylarthrite ankylosante (SPA ) ou pelvispondylite rhumatismale (PSR ) , le syndrome de Reiter et les arthrites réactionnelles (AR ) , le rhumatisme psoriasique (RP ) et les manifestations articulaires des entérocolopathies inflammatoires chroniques (maladie de Crohn et rectocolite ulcérohémorragique )
Les spondylarthropathies ( SP )	regroupent maladie/s la spondylarthrite ankylosante ( SPA ) ou pelvispondylite rhumatismale ( PSR ) , le syndrome de Reiter et les arthrites réactionnelles ( AR ) , le rhumatisme psoriasique ( RP ) et les manifestations articulaires des entérocolopathies inflammatoires chroniques
les syndromes confusionnels qui peuvent être d’origine infectieuse	(notamment virale)
les thyroïdites auto-immunes	dénommée maladie/s  « encéphalopathie associée aux maladies thyroïdiennes auto-immunes »
Les troubles de l’équilibre	définis si trouble/s le patient n’était pas en mesure de rester au moins cinq secondes en appui unipodal
